collection_timestamp,extracted_data,listing_url,mileage,model,price,raw_html,raw_text,scraping_id,scraping_method,scraping_status,scraping_timestamp,source_url,title,validation_score,validation_status,year
2025-08-26T10:19:37.591090,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman S S', 'source': 'AutoTempest'}",https://revyautos.com/listings/1k0azx7y36m5bs7vs55zz2?utm_source=autotempest&utm_campaign=catalog,,Cayman,Price not shown,,2014 Porsche Cayman S S 2014 Cayman Price not shown ,1,collection_data,success,2025-08-26T10:19:39.474533,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman S S,1.0,valid,2014
2025-08-26T10:19:37.607158,"{'year': '2007', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2007 Porsche Cayman 2D Coupe S', 'source': 'AutoTempest'}",https://privateauto.com/listing/2007-porsche-cayman-vwfebeslvw4?utm_source=autotempest&utm_medium=referral&utm_campaign=autotempest_listings,,Cayman,Price not shown,,2007 Porsche Cayman 2D Coupe S 2007 Cayman Price not shown ,2,collection_data,success,2025-08-26T10:19:40.475216,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman 2D Coupe S,1.0,valid,2007
2025-08-26T10:19:37.619394,"{'year': '2008', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2008 Porsche Cayman S', 'source': 'AutoTempest'}",https://privateauto.com/listing/2008-porsche-cayman-vwft1tf2pzw?utm_source=autotempest&utm_medium=referral&utm_campaign=autotempest_listings,,Cayman,Price not shown,,2008 Porsche Cayman S 2008 Cayman Price not shown ,3,collection_data,success,2025-08-26T10:19:41.475705,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2008 Porsche Cayman S,1.0,valid,2008
2025-08-26T10:19:37.631942,"{'year': '2008', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2008 Porsche Cayman S', 'source': 'AutoTempest'}",https://privateauto.com/listing/2008-porsche-cayman-vwficewe46o?utm_source=autotempest&utm_medium=referral&utm_campaign=autotempest_listings,,Cayman,Price not shown,,2008 Porsche Cayman S 2008 Cayman Price not shown ,4,collection_data,success,2025-08-26T10:19:42.476836,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2008 Porsche Cayman S,1.0,valid,2008
2025-08-26T10:19:37.642124,"{'year': '2016', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2016 Porsche Cayman', 'source': 'AutoTempest'}",https://www.hemmings.com/classifieds/listing/2016-porsche-florence-al-2877011?utm_source=autotempest&utm_medium=cpc&utm_campaign=autotempest_classifieds,,Cayman,Price not shown,,2016 Porsche Cayman 2016 Cayman Price not shown ,5,collection_data,success,2025-08-26T10:19:43.477436,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman,1.0,valid,2016
2025-08-26T10:19:37.652136,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/c2914b2c-fa82-4959-9887-073ced11c688/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2014 Porsche Cayman S 2014 Cayman Price not shown ,6,collection_data,success,2025-08-26T10:19:44.478077,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman S,1.0,valid,2014
2025-08-26T10:19:37.662815,"{'year': '2010', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2010 Porsche Cayman Coupe 2D', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/1e0d4384-98c4-4bbb-9147-31251e4c610a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2010 Porsche Cayman Coupe 2D 2010 Cayman Price not shown ,7,collection_data,success,2025-08-26T10:19:45.479409,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2010 Porsche Cayman Coupe 2D,1.0,valid,2010
2025-08-26T10:19:37.674521,"{'year': '2016', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2016 Porsche Cayman GT4', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/543a018b-ca86-4025-8e6d-d3bde3b9a25a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2016 Porsche Cayman GT4 2016 Cayman Price not shown ,8,collection_data,success,2025-08-26T10:19:46.480669,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman GT4,1.0,valid,2016
2025-08-26T10:19:37.687277,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/d738202c-df1a-4b16-a77f-9cdf7be4a8b0/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2014 Porsche Cayman 2014 Cayman Price not shown ,9,collection_data,success,2025-08-26T10:19:47.482074,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman,1.0,valid,2014
2025-08-26T10:19:37.698088,"{'year': '2006', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2006 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/8a5b1ff4-dcf4-4efb-925a-fad3ea4b231c/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2006 Porsche Cayman S 2006 Cayman Price not shown ,10,collection_data,success,2025-08-26T10:19:48.483134,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2006 Porsche Cayman S,1.0,valid,2006
2025-08-26T10:19:37.885242,"{'year': '2015', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2015 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/1ac2460b-f65f-4a20-8335-1880adff5c89/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2015 Porsche Cayman S 2015 Cayman Price not shown ,11,collection_data,success,2025-08-26T10:19:49.483841,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2015 Porsche Cayman S,1.0,valid,2015
2025-08-26T10:19:37.899180,"{'year': '2015', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2015 Porsche Cayman GTS', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/9c7f7c95-03f4-498d-ae6e-21d08c666203/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2015 Porsche Cayman GTS 2015 Cayman Price not shown ,12,collection_data,success,2025-08-26T10:19:50.484864,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2015 Porsche Cayman GTS,1.0,valid,2015
2025-08-26T10:19:37.910242,"{'year': '2010', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2010 Porsche Cayman 2dr Cpe', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/bfb129d1-6540-4737-9261-bb5f11cbbb23/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2010 Porsche Cayman 2dr Cpe 2010 Cayman Price not shown ,13,collection_data,success,2025-08-26T10:19:51.485949,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2010 Porsche Cayman 2dr Cpe,1.0,valid,2010
2025-08-26T10:19:37.921784,"{'year': '2007', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2007 Porsche Cayman 2dr Cpe', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/48e7a09c-fabd-478b-afa2-ab233e3bd12d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2007 Porsche Cayman 2dr Cpe 2007 Cayman Price not shown ,14,collection_data,success,2025-08-26T10:19:52.487298,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman 2dr Cpe,1.0,valid,2007
2025-08-26T10:19:37.932158,"{'year': '2016', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2016 Porsche Cayman GTS', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/123048be-3f1d-47f1-aa7d-c7046dbe466b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2016 Porsche Cayman GTS 2016 Cayman Price not shown ,15,collection_data,success,2025-08-26T10:19:53.487881,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman GTS,1.0,valid,2016
2025-08-26T10:19:37.942038,"{'year': '2016', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2016 Porsche Cayman GT4', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/78b6b084-74eb-4e9e-8f26-627194889b2b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2016 Porsche Cayman GT4 2016 Cayman Price not shown ,16,collection_data,success,2025-08-26T10:19:54.488430,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman GT4,1.0,valid,2016
2025-08-26T10:19:37.951526,"{'year': '2007', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2007 Porsche Cayman Manual Transmission $62K MSRP', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/424d5dee-0f1d-4de1-ba14-e5818ee4d73f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2007 Porsche Cayman Manual Transmission $62K MSRP 2007 Cayman Price not shown ,17,collection_data,success,2025-08-26T10:19:55.489178,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman Manual Transmission $62K MSRP,1.0,valid,2007
2025-08-26T10:19:37.962015,"{'year': '2006', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2006 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/ce1e2bfc-9389-4d39-b2ec-3fe7e47bba7e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2006 Porsche Cayman S 2006 Cayman Price not shown ,18,collection_data,success,2025-08-26T10:19:56.490113,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2006 Porsche Cayman S,1.0,valid,2006
2025-08-26T10:19:37.972995,"{'year': '2006', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2006 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/2441d9f2-2504-49ac-905c-78904ce769c2/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2006 Porsche Cayman S 2006 Cayman Price not shown ,19,collection_data,success,2025-08-26T10:19:57.490641,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2006 Porsche Cayman S,1.0,valid,2006
2025-08-26T10:19:37.983645,"{'year': '2016', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2016 Porsche Cayman Coupe 2D', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/24ccdcce-1bf5-4869-8f83-4664f3a78592/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2016 Porsche Cayman Coupe 2D 2016 Cayman Price not shown ,20,collection_data,success,2025-08-26T10:19:58.491201,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2016 Porsche Cayman Coupe 2D,1.0,valid,2016
2025-08-26T10:19:37.996841,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman Base 2dr Coupe', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/5dcf9f41-5dd7-4837-b95c-e29cf65e69e3/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2014 Porsche Cayman Base 2dr Coupe 2014 Cayman Price not shown ,21,collection_data,success,2025-08-26T10:19:59.491884,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman Base 2dr Coupe,1.0,valid,2014
2025-08-26T10:19:38.011264,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/1c0091f0-11bf-48a6-8e99-616c1886eaa2/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2014 Porsche Cayman S 2014 Cayman Price not shown ,22,collection_data,success,2025-08-26T10:20:00.492871,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman S,1.0,valid,2014
2025-08-26T10:19:38.026649,"{'year': '2009', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2009 Porsche Cayman S', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/2738b48e-d554-46d4-9dcb-6dc19190d563/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2009 Porsche Cayman S 2009 Cayman Price not shown ,23,collection_data,success,2025-08-26T10:20:01.494154,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2009 Porsche Cayman S,1.0,valid,2009
2025-08-26T10:19:38.046218,"{'year': '2014', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2014 Porsche Cayman', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/0d8afc6b-7939-4953-917c-3d0a4a57013f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2014 Porsche Cayman 2014 Cayman Price not shown ,24,collection_data,success,2025-08-26T10:20:02.495519,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2014 Porsche Cayman,1.0,valid,2014
2025-08-26T10:19:38.066781,"{'year': '2008', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2008 Porsche Cayman', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/83090822-23b2-4975-963d-5ea7c1086b98/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2008 Porsche Cayman 2008 Cayman Price not shown ,25,collection_data,success,2025-08-26T10:20:03.496439,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2008 Porsche Cayman,1.0,valid,2008
2025-08-26T10:19:38.083651,"{'year': '2007', 'make': 'Porsche', 'model': 'Cayman', 'price': 'Price not shown', 'mileage': '', 'title': '2007 Porsche Cayman', 'source': 'AutoTempest'}",https://www.cars.com/vehicledetail/39868a81-4534-44fa-bf69-7575e79a4870/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,,Cayman,Price not shown,,2007 Porsche Cayman 2007 Cayman Price not shown ,26,collection_data,success,2025-08-26T10:20:04.497629,https://www.autotempest.com/results?make=porsche&model=cayman&year_min=2009&year_max=2012,2007 Porsche Cayman,1.0,valid,2007
