listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,fair_value_usd,fair_value_calculation,asking_price_usd,deal_delta_usd,deal_percentage,deal_quality,composite_score,ranking_timestamp,rank
67,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29845U710940/?referrer_id=autotempest,2025-08-31T22:50:44.932073,2025-08-31T22:50:45.605293,1.0,2005,1.0,"$12,995",1.0,"110,250",1.0,Boxster,S,1.0,1.0,Midnight Blue Metallic,Sea Blue,1.0,1.0,AutoTempest,1.0,0,0,0,,,39500,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811762'}",12995,26505,67.10126582278481,Excellent Deal,3669.525,2025-08-31T22:50:45.820055,1
72,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29825U711701/?referrer_id=autotempest,2025-08-31T22:50:44.932497,2025-08-31T22:50:45.610785,0.75,2005,1.0,"$13,900",1.0,"88,878",1.0,Boxster,S,1.0,1.0,Unknown,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,,39500,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811806'}",13900,25600,64.81012658227849,Excellent Deal,3581.1622,2025-08-31T22:50:45.820072,2
35,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/3c40cf09-d120-4ff0-b809-87c026a9753b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.928982,2025-08-31T22:50:45.241546,1.0,2008,1.0,"$5,995",1.0,"165,567",1.0,Boxster,Base,1.0,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",31500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-31T22:50:45.811466'}",5995,25505,80.96825396825396,Excellent Deal,2564.0233,2025-08-31T22:50:45.819944,21
65,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/317158629712?hash=item49d820a150%3Ag%3A8nQAAOSwWLhoQa4z&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-08-31T22:50:44.931779,2025-08-31T22:50:45.602960,1.0,2005,1.0,"$16,000",1.0,"80,831",1.0,Boxster,S,1.0,1.0,Blue,Red,1.0,1.0,AutoTempest,1.0,0,0,0,,,39800,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 300, 'calculation_timestamp': '2025-08-31T22:50:45.811745'}",16000,23800,59.798994974874375,Excellent Deal,3401.9669000000004,2025-08-31T22:50:45.820049,3
32,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/95c9866c-88de-46b8-9519-f838abe45042/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.928733,2025-08-31T22:50:45.198170,1.0,2005,1.0,"$15,943",1.0,"114,939",1.0,Boxster,S,1.0,1.0,Blue,Sand Beige,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",39500,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811438'}",15943,23557,59.6379746835443,Excellent Deal,3374.2561000000005,2025-08-31T22:50:45.819935,4
76,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29825U712959/?referrer_id=autotempest,2025-08-31T22:50:44.932833,2025-08-31T22:50:45.615179,1.0,2005,1.0,"$17,995",1.0,"70,120",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,41000,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-31T22:50:45.811841'}",17995,23005,56.10975609756098,Excellent Deal,3323.538,2025-08-31T22:50:45.820085,5
71,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29806U731122/?referrer_id=autotempest,2025-08-31T22:50:44.932417,2025-08-31T22:50:45.609658,1.0,2006,1.0,"$16,247",1.0,"110,799",1.0,Boxster,S,1.0,1.0,Maroon,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,39200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811798'}",16247,22953,58.55357142857143,Excellent Deal,3314.2801,2025-08-31T22:50:45.820069,6
52,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/7d345295-4d16-4c6c-8269-c019ffecd01b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.930453,2025-08-31T22:50:45.482474,1.0,2006,1.0,"$16,999",1.0,"95,313",1.0,Boxster,S,1.0,1.0,Atlas Gray Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",39200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811630'}",16999,22201,56.63520408163265,Excellent Deal,3240.6286999999998,2025-08-31T22:50:45.820003,7
34,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/2cfefaef-f45f-4bde-8e9e-fd3523ed06f6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.928904,2025-08-31T22:50:45.227391,1.0,2005,1.0,"$18,495",1.0,"74,618",1.0,Boxster,S,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior","Sport Exhaust (PSE), 18–19"" Upgraded Wheels",40500,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811457'}",18495,22005,54.333333333333336,Excellent Deal,3223.0882,2025-08-31T22:50:45.819941,8
66,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29828U711699/?referrer_id=autotempest,2025-08-31T22:50:44.931955,2025-08-31T22:50:45.604113,0.875,2008,1.0,"$16,250",1.0,"90,764",1.0,Boxster,S,1.0,1.0,Blue,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,,38000,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811753'}",16250,21750,57.23684210526315,Excellent Deal,3196.0036,2025-08-31T22:50:45.820052,9
54,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/4ba77ad8-d3fa-4d4f-9e13-c6b6a294ec66/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.930616,2025-08-31T22:50:45.508946,1.0,2005,1.0,"$19,995",1.0,"31,968",1.0,Boxster,S,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",41200,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 7000, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811651'}",19995,21205,51.46844660194175,Excellent Deal,3147.3532,2025-08-31T22:50:45.820011,10
57,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/7d38de29-d615-4960-b2c4-572a1c5bcc4a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.930936,2025-08-31T22:50:45.554243,1.0,2008,1.0,"$10,999",1.0,"65,676",1.0,Boxster,Base,1.0,1.0,RED,BLACK,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior","Sport Exhaust (PSE), 18–19"" Upgraded Wheels",32200,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811675'}",10999,21201,65.8416149068323,Excellent Deal,2143.6124,2025-08-31T22:50:45.820020,32
102,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29846U782324/?referrer_id=autotempest,2025-08-31T22:50:44.937130,2025-08-31T22:50:45.802174,1.0,2006,1.0,"$18,420",1.0,"116,387",1.0,Cayman,S,1.0,1.0,Cobalt Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,39200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.812345'}",18420,20780,53.01020408163265,Excellent Deal,3096.4213,2025-08-31T22:50:45.820176,11
37,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/fc6ac0a9-d1ab-456c-89f6-8536f36c027d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.929138,2025-08-31T22:50:45.272176,1.0,2005,1.0,"$11,995",1.0,"92,662",1.0,Boxster,Base,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2350,7905,"performance, exterior, convenience, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Park Assist, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats",32700,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811495'}",11995,20705,63.318042813455655,Excellent Deal,2091.2838,2025-08-31T22:50:45.819950,34
68,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29848U710831/?referrer_id=autotempest,2025-08-31T22:50:44.932167,2025-08-31T22:50:45.606376,1.0,2008,1.0,"$17,997",1.0,"115,442",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,38500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-31T22:50:45.811772'}",17997,20503,53.25454545454546,Excellent Deal,3068.8358000000003,2025-08-31T22:50:45.820058,12
70,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29806U713223/?referrer_id=autotempest,2025-08-31T22:50:44.932337,2025-08-31T22:50:45.608585,1.0,2006,1.0,"$19,980",1.0,"63,028",1.0,Boxster,S,1.0,1.0,Dark Blue,Brown,1.0,1.0,AutoTempest,1.0,0,0,0,,,40000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-31T22:50:45.811790'}",19980,20020,50.05,Excellent Deal,3025.7572,2025-08-31T22:50:45.820065,13
99,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29856U780873/?referrer_id=autotempest,2025-08-31T22:50:44.936897,2025-08-31T22:50:45.798971,1.0,2006,1.0,"$19,888",1.0,"105,577",1.0,Cayman,S,1.0,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,39200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.812320'}",19888,19312,49.26530612244898,Excellent Deal,2950.7023,2025-08-31T22:50:45.820165,14
50,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/edcd364d-6a32-4d26-8537-b3c609f25dbe/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.930283,2025-08-31T22:50:45.454271,1.0,2006,1.0,"$21,999",1.0,"47,255",1.0,Boxster,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, PCM w/ Navigation",40700,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811614'}",21999,18701,45.94840294840295,Excellent Deal,2895.4345000000003,2025-08-31T22:50:45.819997,15
96,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29816U783057/?referrer_id=autotempest,2025-08-31T22:50:44.936641,2025-08-31T22:50:45.795873,1.0,2006,1.0,"$20,999",1.0,"87,369",1.0,Cayman,S,1.0,1.0,Guards Red,Sand Beige,1.0,1.0,AutoTempest,1.0,0,0,0,,,39500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-31T22:50:45.812293'}",20999,18501,46.8379746835443,Excellent Deal,2871.4231,2025-08-31T22:50:45.820156,16
39,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/82d31395-7843-4304-b597-d89b485f54de/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.929294,2025-08-31T22:50:45.300774,1.0,2008,1.0,"$19,999",1.0,"88,790",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",38500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-31T22:50:45.811514'}",19999,18501,48.054545454545455,Excellent Deal,2871.3010000000004,2025-08-31T22:50:45.819959,17
89,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/02a471a8-075e-4b51-adde-aab9f0772c71/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.936077,2025-08-31T22:50:45.750755,1.0,2008,1.0,"$20,488",1.0,"101,325",1.0,Cayman,S,1.0,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,1350,4500,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Heated Seats",38400,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 400, 'calculation_timestamp': '2025-08-31T22:50:45.812228'}",20488,17912,46.64583333333333,Excellent Deal,2811.1475,2025-08-31T22:50:45.820130,18
43,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bc38adff-dd6b-4711-b159-96b136191a87/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-31T22:50:44.929607,2025-08-31T22:50:45.356325,1.0,2007,1.0,"$20,987",1.0,"75,435",1.0,Boxster,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",38700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 7000, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-31T22:50:45.811551'}",20987,17713,45.770025839793284,Excellent Deal,2793.8265,2025-08-31T22:50:45.819973,19
