source_url,urls_collected,collection_timestamp,processing_status
https://www.autotempest.com/results?keywords=black%20edition&localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,1,2025-09-05T13:49:51.619375,success
https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&trim_kw=S&zip=30214,5,2025-09-05T13:49:51.619393,success
