listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,fair_value_usd,fair_value_calculation,asking_price_usd,deal_delta_usd,deal_percentage,deal_quality,composite_score,ranking_timestamp,rank
80,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29903S653380/?referrer_id=autotempest,2025-09-01T00:12:02.485294,2025-09-01T00:12:03.197579,0.75,2003,1.0,"$36,999",1.0,"32,411",1.0,911,Carrera,1.0,1.0,Unknown,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,,35000,"{'base_value': 30500, 'year_adjustment': 4500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-09-01T00:12:03.224453'}",36999,-1999,-5.711428571428572,Overpriced,-173.1111,2025-09-01T00:12:03.235774,66
77,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA29913S620296/?referrer_id=autotempest,2025-09-01T00:12:02.485052,2025-09-01T00:12:03.194234,1.0,2003,1.0,"$37,500",1.0,"81,708",1.0,911,Carrera,1.0,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,300,1350,technology,BOSE Surround Sound,34000,"{'base_value': 30500, 'year_adjustment': 4500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-09-01T00:12:03.224422'}",37500,-3500,-10.294117647058822,Overpriced,-328.1408,2025-09-01T00:12:03.235763,68
42,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/ef16eb19-09e3-4243-86e9-d55f6ddb06fd/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.480574,2025-09-01T00:12:02.981674,1.0,2004,1.0,"$37,723",1.0,"66,226",1.0,911,Carrera,1.0,1.0,Polar Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,2400,8735,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats",34200,"{'base_value': 30500, 'year_adjustment': 4000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-09-01T00:12:03.224060'}",37723,-3523,-10.301169590643275,Overpriced,-328.88259999999997,2025-09-01T00:12:03.235645,69
34,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/3b923582-90d4-4504-845b-2faa3be3a1d9/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.479935,2025-09-01T00:12:02.882900,1.0,2004,1.0,"$38,995",1.0,"44,614",1.0,911,Carrera,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1100,4710,"exterior, technology, seating","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",34700,"{'base_value': 30500, 'year_adjustment': 4000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-09-01T00:12:03.223968'}",38995,-4295,-12.377521613832855,Overpriced,-403.9214,2025-09-01T00:12:03.235619,71
59,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.ebay.com/itm/226947868237?hash=item34d725a64d%3Ag%3AmBYAAOSwytBntaG%7E&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-01T00:12:02.482672,2025-09-01T00:12:03.173760,1.0,1999,1.0,"$39,800",1.0,"76,280",1.0,911,Carrera,1.0,1.0,Blue,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,35700,"{'base_value': 30500, 'year_adjustment': 6500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-09-01T00:12:03.224246'}",39800,-4100,-11.484593837535014,Overpriced,-387.638,2025-09-01T00:12:03.235703,70
33,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/3a7e3166-99a2-47a2-9b5d-ed0bf7ad7a99/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.479857,2025-09-01T00:12:02.866432,1.0,1999,1.0,"$39,995",1.0,"60,390",1.0,911,Carrera,1.0,1.0,Glacier White,Blue,1.0,1.0,AutoTempest,1.0,0,1950,6885,"performance, exterior, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",36700,"{'base_value': 30500, 'year_adjustment': 6500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-09-01T00:12:03.223958'}",39995,-3295,-8.978201634877383,Overpriced,-305.549,2025-09-01T00:12:03.235616,67
37,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/76582065-2573-4db4-9ace-dfae53c7e444/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.480175,2025-09-01T00:12:02.914491,1.0,2004,1.0,"$39,995",1.0,"72,496",1.0,911,Carrera,1.0,1.0,black,black,1.0,1.0,AutoTempest,1.0,0,1750,6710,"performance, exterior, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, BOSE Surround Sound",34500,"{'base_value': 30500, 'year_adjustment': 4000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-09-01T00:12:03.224003'}",39995,-5495,-15.927536231884057,Overpriced,-526.7096,2025-09-01T00:12:03.235629,72
72,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29974S650123/?referrer_id=autotempest,2025-09-01T00:12:02.484636,2025-09-01T00:12:03.188900,1.0,2004,1.0,"$39,995",1.0,"60,717",1.0,911,Carrera,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,,34000,"{'base_value': 30500, 'year_adjustment': 4000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-09-01T00:12:03.224369'}",39995,-5995,-17.63235294117647,Overpriced,-575.5317,2025-09-01T00:12:03.235746,73
41,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2004&minyear=1999&model=911&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/0646536f-f962-403b-b29c-c1affab296f8/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.480493,2025-09-01T00:12:02.968306,1.0,2004,1.0,"$40,998",1.0,"88,246",1.0,911,Carrera,1.0,1.0,Midnight Blue Metallic,Graphite Gray,1.0,1.0,AutoTempest,1.0,0,1900,7210,"performance, exterior, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",33000,"{'base_value': 30500, 'year_adjustment': 4000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-09-01T00:12:03.224047'}",40998,-7998,-24.236363636363638,Overpriced,-778.5846000000001,2025-09-01T00:12:03.235642,74
1,https://www.autotempest.com/results?keywords=black%20edition&localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/e976df74-a8de-4fd2-b91f-c9d0568ef9ac/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-01T00:12:02.474655,2025-09-01T00:12:02.505146,1.0,2012,1.0,"$42,997",1.0,"76,885",1.0,Cayman,Black Edition,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,3200,11435,"performance, exterior, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Chrono Package Plus, BOSE Surround Sound, PCM w/ Navigation, Heated Seats",29500,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-09-01T00:12:03.223485'}",42997,-13497,-45.75254237288136,Overpriced,-1327.2685000000001,2025-09-01T00:12:03.235493,76
