source_url,urls_collected,collection_timestamp,processing_status
https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,11,2025-08-29T14:03:50.858214,success
https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,15,2025-08-29T14:03:50.858233,success
https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,52,2025-08-29T14:03:50.858246,success
https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,27,2025-08-29T14:03:50.858256,success
