source_url,listing_url,title,collection_timestamp,scraping_method,processed_timestamp,processing_status
https://www.autotempest.com/results?keywords=black%20edition&localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/e976df74-a8de-4fd2-b91f-c9d0568ef9ac/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Vehicle Listing,2025-09-02T13:26:36.639404,autotempest_urls_only,2025-09-02T13:26:42.085587,success
https://www.autotempest.com/results?keywords=gts&localization=country&make=porsche&maxmiles=70000&maxprice=42000&minmiles=15000&minprice=39000&minyear=2018&model=macan&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/57a09775-ff26-4874-8819-e7027934da23/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Vehicle Listing,2025-09-02T13:26:41.815230,autotempest_urls_only,2025-09-02T13:26:42.085599,success
https://www.autotempest.com/results?keywords=gts&localization=country&make=porsche&maxmiles=70000&maxprice=42000&minmiles=15000&minprice=39000&minyear=2018&model=macan&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/81686837-76b7-49f2-be7c-bf7774b2be71/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Vehicle Listing,2025-09-02T13:26:41.823610,autotempest_urls_only,2025-09-02T13:26:42.085602,success
https://www.autotempest.com/results?keywords=gts&localization=country&make=porsche&maxmiles=70000&maxprice=42000&minmiles=15000&minprice=39000&minyear=2018&model=macan&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8fcc333a-9961-43b9-a021-bfa76331df77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Vehicle Listing,2025-09-02T13:26:41.830114,autotempest_urls_only,2025-09-02T13:26:42.085605,success
https://www.autotempest.com/results?keywords=gts&localization=country&make=porsche&maxmiles=70000&maxprice=42000&minmiles=15000&minprice=39000&minyear=2018&model=macan&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c1022910-8deb-477e-8ddf-5d1486a54912/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,Vehicle Listing,2025-09-02T13:26:41.836206,autotempest_urls_only,2025-09-02T13:26:42.085607,success
